Artists,Name,Year,Weekly.rank,Week,Max.Weeks.on.chart,Genre,acousticness,danceability,energy,key,tempo,valence,cluster
Dixie Chicks,Tonight The Heartache's On Me,1999,60,1999-07-12,16,Country,0.196317112,0.650630011,0.718055112,0.454545455,0.444174443,0.832467395,4
Nelly,The Champ,2012,61,2012-01-19,3,Rap,0.216767058,0.498281787,0.879774444,0.545454545,0.735665077,0.807019404,4
Ozzy Osbourne,I Don't Wanna Stop,2007,61,2007-06-06,7,"Metal,Rock",0.000982293,0.532646048,0.937227365,0.454545455,0.550262429,0.778390415,4
Modest Mouse,Dashboard,2007,61,2007-02-14,6,"Indie Rock,Rock",0.009844277,0.602520046,0.901053304,1,0.537933502,0.980914007,4
Trace Adkins,Ladies Love Country Boys,2007,61,2007-03-07,20,Country,0.055110233,0.627720504,0.96063411,0.636363636,0.416716521,0.980914007,4
Miranda Lambert,Kerosene,2006,61,2006-02-22,16,Country,0.007022184,0.589919817,0.919140334,0.636363636,0.482795626,0.819743399,4
Charlie Puth,The Way I Am,2018,61,2018-10-06,7,"Electronic Rock,Synth-Pop,Electro-Pop,R&;B,Pop-Rock,Pop",0.321061784,0.735395189,0.758484945,0.909090909,0.408587693,0.643728131,4
"Dillon Francis, DJ Snake",Get Low,2015,61,2015-04-24,9,"Electronic,Rock",0.028832052,0.642611684,0.93190765,1,0.322655253,0.734916764,4
YoungBoy Never Broke Again,No Smoke,2018,61,2018-02-03,18,Rap,0.115539824,0.624284078,0.723374827,0.818181818,0.587446574,0.815502068,4
Karmin,Hello,2012,62,2012-10-12,8,"Pop,R&;B,Rap",0.169732182,0.624284078,0.918076391,0.454545455,0.488457435,0.51012618,4
Drake,Ice Melts,2017,62,2017-04-08,2,"Trap,Canada,Rap",0.081797413,0.801832761,0.526545377,0.545454545,0.470207661,0.597073481,4
Ariana Grande,Everytime,2018,62,2018-09-01,0,"Trap,Alternative R&;B,R&;B,Pop",0.190182128,0.683848797,0.593573784,0.909090909,0.613263928,0.660693458,4
Terror Squad,Take Me Home,2004,62,2004-12-01,16,Rap,0.131899781,0.798396334,0.78508352,1,0.507848204,0.847312056,4
Maren Morris,Rich,2018,62,2018-12-01,8,Country,0.045498758,0.517754868,0.849984041,0.454545455,0.161972135,0.866398049,4
Gucci Mane,Freaky Gurl,2007,62,2007-12-05,17,"Remix,Rap",0.017584582,0.735395189,0.625492074,0.636363636,0.606276096,0.749761425,4
Fabolous,You Be Killin Em,2011,63,2011-04-14,18,Rap,0.453986435,0.63115693,0.907436961,0.545454545,0.279137037,0.55359983,4
Kenny Chesney,All The Pretty Girls,2017,63,2017-10-21,14,Country,0.009363703,0.571592211,0.84253644,0.545454545,0.445778005,0.725373767,4
Joe,Treat Her Like A Lady,2000,63,2000-08-22,17,Pop,0.059404722,0.729667812,0.432918396,0.454545455,0.477084477,0.565263493,4
Midland,Burn Out,2019,63,2019-03-16,9,Country,0.298566843,0.639175258,0.710607511,0.636363636,0.316136155,0.812321069,4
Blake Shelton,Footloose,2011,63,2011-11-24,2,"Country,Rock",0.00123485,0.466208477,0.923396106,0.636363636,0.772559347,0.857915385,4
Brantley Gilbert,The Weekend,2017,64,2017-04-29,20,Country,0.050713495,0.455899198,0.804234493,0.545454545,0.205218979,0.696744778,4
Childish Gambino,V. 3005,2014,64,2014-10-24,20,"Producer,Rap",0.121674808,0.644902635,0.414831365,0.545454545,0.210893123,0.657512459,4
Disclosure,Omen,2015,64,2015-08-21,6,"UK,Electronic,Pop",0.062778963,0.698739977,0.661666135,0.727272727,0.353351137,0.634185134,4
Kellie Pickler,Red High Heels,2007,64,2007-01-31,11,"Country,Rock",0.132922279,0.587628866,0.836152782,0.454545455,0.413238024,0.53557417,4
Weezer,Pork And Beans,2008,64,2008-06-19,15,"Pop-Punk,Power Pop,Alternative Rock,Rock",0.011142849,0.556701031,0.604213214,0.545454545,0.438635985,0.711589439,4
The Offspring,Hit That,2004,64,2004-01-06,15,Rock,0.023821815,0.676975945,0.801042664,0.363636364,0.513349657,0.983034673,4
Cobra Starship,Hot Mess,2009,64,2009-08-27,5,"Blues,Rock",0.002093747,0.605956472,0.865943185,0.636363636,0.43955495,0.73703743,4
Jack Ingram,Barefoot And Crazy,2009,64,2009-09-10,12,Pop,0.000412762,0.53722795,0.906373018,0.636363636,0.421046139,0.574806489,4
Usher,Good Kisser,2014,65,2014-07-18,19,"R&;B,Pop",0.387524109,0.603665521,0.772316204,0.454545455,0.300963988,0.837769059,4
AJR,I'm Ready,2014,65,2014-08-01,11,Pop,0.011040599,0.589919817,0.862751357,0.818181818,0.180863333,0.596013148,4
Kelly Clarkson,People Like Us,2013,65,2013-07-12,10,"Electro-Pop,Dance-Pop,Power Pop,Pop",0.043965012,0.557846506,0.777635919,0.545454545,0.488833655,0.607676811,4
Jake Owen,Down To The Honkytonk,2019,65,2019-04-06,13,Country,0.196317112,0.596792669,0.799978721,0.272727273,0.205367,0.956526349,4
Nickelback,Figured You Out,2004,65,2004-03-17,19,"Alternative Rock,Rock",2.45195E-05,0.493699885,0.862751357,0.909090909,0.278816324,0.732796098,4
One Direction,History,2015,65,2015-11-27,6,"Boy Band,UK,Pop",0.035989533,0.620847652,0.684008937,1,0.234280463,0.813381402,4
50 Cent,Hustler's Ambition,2005,65,2005-11-23,5,Rap,0.283229384,0.562428408,0.72443877,0.636363636,0.243772319,0.687201781,4
Empire Of The Sun,Walking On A Dream,2016,65,2016-02-12,5,"Adult Alternative,Soundtrack,Pop,Dance-Pop,Alternative Rock,Alternative Pop,Alternative Dance,Psychedelic Rock,Synth Rock,Synth-Pop,New Wave,Pop-Rock,Indie Rock,Indie Pop,Rock",0.262779437,0.868270332,0.686136823,0.454545455,0.482653772,0.722192769,4
Dwayne Johnson,You're Welcome,2017,65,2017-01-21,13,"Disney,Soundtrack,Pop",0.296521849,0.773195876,0.732950314,0.454545455,0.53386292,0.675538119,4
Greg Bates,Did It For The Girl,2012,66,2012-12-21,16,Country,0.018709329,0.624284078,0.714863283,0.454545455,0.328428077,0.686141448,4
Tyga,Molly,2013,66,2013-04-05,12,"West Coast,Rap",0.080774916,0.822451317,0.773380147,0.454545455,0.563269787,0.78051108,4
2 Chainz,Feds Watching,2013,66,2013-09-27,13,Rap,0.0486685,0.775486827,0.8712629,0.636363636,0.562893567,0.767787085,4
"David Lee Murphy, Kenny Chesney",Everything's Gonna Be Alright,2018,66,2018-07-07,13,Country,0.073719684,0.745704467,0.564847324,0.454545455,0.254485349,0.486798855,4
Cupid,Cupid Shuffle,2007,66,2007-08-15,13,"Hip-Hop,Dance,Pop,Rap",0.195294615,0.76975945,0.559527609,0.454545455,0.142198977,0.875941045,4
Brantley Gilbert,Small Town Throwdown,2014,67,2014-09-05,20,"Country,Rock",0.02576456,0.506300115,0.857431642,0.636363636,0.304171112,0.696744778,4
Little Mix,Black Magic,2015,67,2015-09-11,8,"Dance-Pop,Girl Group,UK,Pop",0.035580534,0.760595647,0.89254176,0.363636364,0.390214569,0.838829392,4
Trey Songz,Gotta Go,2005,67,2005-12-21,18,R&;B,0.164619695,0.643757159,0.615916587,0.454545455,0.206563504,0.558901495,4
Jason Derulo,If It Ain't Love,2016,67,2016-05-28,8,"R&;B,Pop",0.049793247,0.446735395,0.837216725,0.909090909,0.492861064,0.787933411,4
Iggy Azalea,Trouble,2015,67,2015-04-10,5,"Aussie Hip-Hop,Australia,Soul Pop,Doo-Wop,R&;B,Pop,Rap",0.096930373,0.97021764,0.684008937,0.636363636,0.353344969,0.676598452,4
Fitz And The Tantrums,The Walker,2014,67,2014-04-25,12,"Adult Alternative,Alternative Rock,Alternative Dance,Electro-Pop,Indie Pop,Indie Rock,Neo Soul,Pop",0.003831993,0.75257732,0.79253112,0.818181818,0.50599794,0.731735765,4
My Chemical Romance,Teenagers,2007,67,2007-08-01,20,"Emo,Alternative,Alternative Rock,Pop-Punk,Rock",0.051735992,0.40091638,0.852111927,0.363636364,0.388117603,0.870639381,4
Eminem,Elevator,2009,67,2009-12-31,0,Rap,0.33026426,0.782359679,0.784019577,0.636363636,0.257754149,0.552539497,4
Jason Aldean,Hicktown,2005,68,2005-10-19,13,Country,0.009333028,0.668957617,0.873390786,0.545454545,0.449096146,0.777330082,4
Modest Mouse,Float On,2004,68,2004-09-01,20,"Adult Alternative,Alternative Rock,Rock",0.013290093,0.6139748,0.885094159,0.545454545,0.322297535,0.549358499,4
Eric Church,Desperate Man,2018,68,2018-10-20,15,Country,0.073208435,0.684994273,0.787211405,0.909090909,0.377904144,0.918354363,4
Dawin,Dessert,2016,68,2016-02-05,11,R&;B,0.081388414,0.862542955,0.718055112,0.545454545,0.29796656,0.774149083,4
Chris Stapleton,Nobody To Blame,2016,68,2016-04-23,15,Country,0.014619339,0.482245132,0.648898819,0.818181818,0.238579244,0.588590818,4
Jason Aldean,Johnny Cash,2007,68,2007-08-08,16,Country,0.008279856,0.587628866,0.851047984,0.727272727,0.390775816,0.704167108,4
Bon Jovi,We Weren't Born To Follow,2009,68,2009-11-26,4,Rock,0.001275749,0.443298969,0.841472497,1,0.476418382,0.722192769,4
Hoobastank,Crawling In The Dark,2002,68,2002-04-02,19,"Alternative Rock,Rock",0.00027677,0.523482245,0.913820619,0.545454545,0.276441818,0.679779451,4
Sugarland,Everyday America,2007,68,2007-09-12,10,"Country,Rock",0.344579222,0.60137457,0.841472497,0.636363636,0.322531902,0.660693458,4
P!nk,Trouble,2003,68,2003-10-21,4,"Garage Punk,Punk Rock,Screen,Soundtrack,Pop-Punk,Rock",0.008402556,0.529209622,0.932971593,0.636363636,0.535232116,0.862156717,4
Travis Scott,Coffee Bean,2018,68,2018-08-18,0,"Cloud Rap,Rap",0.088136896,0.798396334,0.559527609,0.454545455,0.285471108,0.496341851,4
Little Mix,Shout Out To My Ex,2016,69,2016-11-12,3,"Dance-Pop,Power Pop,Girl Group,UK,Pop",0.024435314,0.756013746,0.7350782,0.454545455,0.476726759,0.811260736,4
Parmalee,Close Your Eyes,2014,69,2014-12-26,16,Country,0.016153085,0.501718213,0.858495585,1,0.587360228,0.829286396,4
Justin Moore,Backwoods,2010,69,2010-05-13,13,"Country,Rock",0.069322946,0.439862543,0.93190765,0.727272727,0.673286501,0.783692079,4
Juanes,Me Enamora,2007,69,2007-11-07,14,"En Espa\xc3\xb1ol,Pop",0.017891331,0.644902635,0.832960953,0.363636364,0.279359068,0.907751034,4
Caesars,Jerk It Out,2005,70,2005-04-13,10,"Memes,Rock,Indie Rock",0.017482332,0.534936999,0.984040855,0.727272727,0.526023967,0.875941045,4
"Kid Ink, Tyga, Wale, YG, Rich Homie Quan",Ride Out,2015,70,2015-04-24,3,Rap,0.047952752,0.667812142,0.79253112,0.454545455,0.273129845,0.531332839,4
Zac Brown Band,The Wind,2012,70,2012-08-31,11,"Country,Rock",0.225969534,0.658648339,0.947866794,0.545454545,0.538507083,0.893966706,4
Lenny Kravitz,I Belong To You,2000,71,2000-04-18,9,Rock,0.000659184,0.662084765,0.670177678,0.636363636,0.238030332,0.669176121,4
Lil Wayne,Way Of Life,2002,71,2002-08-13,12,Rap,0.025253311,0.875143184,0.77444409,0.818181818,0.30327065,0.69038278,4
The Weeknd,Love To Lay,2016,71,2016-12-17,0,"Canada,R&;B,Electro-Pop,Pop",0.053167488,0.684994273,0.798914778,0.636363636,0.420953626,0.703106776,4
Sunny Sweeney,From A Table Away,2011,71,2011-03-17,12,Pop,0.040181772,0.497136312,0.796786892,0.727272727,0.378126176,0.55359983,4
DJ Luke Nasty,OTW,2017,71,2017-01-28,8,Rap,0.014619339,0.721649485,0.632939674,0.545454545,0.205404005,0.458169865,4
"Method Man, Redman",Part II,2002,72,2002-01-01,12,Rap,0.039159275,0.758304696,0.830833067,0.909090909,0.290750529,0.818683066,4
Josh Turner,Long Black Train,2004,72,2004-03-10,18,"Country,Rock",0.242329491,0.485681558,0.684008937,0.909090909,0.223185045,0.826105397,4
Craig Campbell,Keep Them Kisses Comin',2014,72,2014-06-27,10,Pop,0.053576487,0.676975945,0.756357059,0.545454545,0.439850992,0.905630368,4
Ed Sheeran,New Man,2017,72,2017-03-25,0,"UK,Pop",0.057155228,0.764032073,0.732950314,0.636363636,0.279439247,0.877001378,4
Migos,Get Right Witcha,2017,72,2017-02-18,0,"Trap,Rap",0.066050954,0.958762887,0.730822428,0.909090909,0.544360086,0.620400806,4
Jack Johnson,Flake,2002,73,2002-08-20,17,"Adult Alternative,Easy Listening,Folk Rock,Pop-Rock,Singer-Songwriter,Rock",0.676890849,0.738831615,0.636131503,0.454545455,0.301833612,0.983034673,4
James Blunt,1973,2007,73,2007-10-03,3,Pop,0.066664453,0.695303551,0.651026705,0.818181818,0.458180944,0.777330082,4
Disturbed,Inside The Fire,2008,73,2008-05-01,15,"Heavy Metal,Nu-Metal,Rock",0.00023587,0.40091638,0.963825939,0.636363636,0.279297393,0.662814124,4
Tim McGraw,Top Of The World,2015,73,2015-12-25,13,Country,0.296521849,0.643757159,0.781891691,0.727272727,0.570491985,0.962888347,4
Limp Bizkit,N 2 Gether Now,2000,73,2000-01-03,11,Rap,0.116562321,0.731958763,0.741461858,0.545454545,0.332005255,0.603435479,4
AJR,Weak,2017,73,2017-07-01,11,"Trap,Electro-Pop,Electronic,Indie Pop,Pop",0.120652311,0.638029782,0.624428131,0.454545455,0.4641758,0.70840844,4
Cher Lloyd,Oath,2013,73,2013-01-11,2,Pop,0.027809555,0.342497136,0.859559528,0.454545455,0.397880831,0.725373767,4
Maren Morris,80s Mercedes,2017,74,2017-01-21,13,Country,0.067993699,0.426116838,0.827641238,0.818181818,0.260363022,0.661753791,4
21 Savage,Red Opps,2017,74,2017-01-28,5,"Trap,Rap",0.009281903,0.67583047,0.694648367,0.818181818,0.569141292,0.566323826,4
September,Cry For You,2008,74,2008-10-09,10,Pop,0.001439349,0.759450172,0.874454729,0.818181818,0.50144629,0.980914007,4
Becky G,Mayores,2017,74,2017-12-09,18,"Latin Music,Reggaeton,Pop,En Espa\xc3\xb1ol",0.148259738,0.723940435,0.829769124,0.454545455,0.29773836,0.889725374,4
Hannah Montana,I Wanna Know You,2009,74,2009-07-23,0,"Disney,Soundtrack,Pop",0.129854787,0.654066438,0.728694542,0.454545455,0.217597247,0.833527728,4
Luke Bryan,Country Man,2008,74,2008-10-30,9,"Country,Rock",0.031695045,0.717067583,0.829769124,0.363636364,0.439641295,0.872760047,4
John Legend,Used To Love U,2004,74,2004-11-17,13,"Neo Soul,Soul,Soul Pop,Producer,R&;B",0.035478285,0.627720504,0.787211405,0.636363636,0.242162589,0.659633125,4
One Direction,Home,2015,74,2015-11-13,2,Pop,0.011756347,0.351660939,0.862751357,0.818181818,0.185618513,0.628883469,4
Fantasia,Without Me,2013,74,2013-07-19,2,"Soul Pop,Soul,Pop,Rap,R&;B",0.131899781,0.687285223,0.671241621,0.545454545,0.162181832,0.551479164,4
Matt Nathanson,Faster,2011,74,2011-09-08,12,Pop,0.007594783,0.720504009,0.847856155,0.818181818,0.359642036,0.970310678,4
Kenny Chesney,She Thinks My Tractor's Sexy,1999,74,1999-12-20,12,"Country,Rock",0.067891449,0.659793814,0.882966273,0.909090909,0.452401951,0.923656028,4
Craig Morgan,Little Bit Of Life,2007,75,2007-02-21,13,Country,0.298566843,0.634593356,0.827641238,0.636363636,0.29743615,0.70840844,4
Avril Lavigne,Hello Kitty,2014,75,2014-05-09,0,"Japanese,Japan,J-Pop,Dance,Rock,Dubstep,Pop-Rock,Canada,Pop",0.001879023,0.733104238,0.780827748,0.545454545,0.488920001,0.586470152,4
Lil Wayne,Bill Gates,2010,75,2010-10-14,0,Rap,0.280161892,0.516609393,0.789339291,0.636363636,0.258740957,0.67235712,4
Limp Bizkit,My Way,2001,75,2001-05-15,14,"Alternative Metal,Rap Rock,Alternative Rock,Metal,Nu-Metal,Rock,Rap",0.016664334,0.516609393,0.863815299,0.545454545,0.29701059,0.643728131,4
Zara Larsson,Lush Life,2016,75,2016-08-20,3,"Bounce,Scandinavia,Dance,Pop",0.13598977,0.665521191,0.697840196,0.636363636,0.304084767,0.810200403,4
A Boogie Wit da Hoodie,Say A',2017,75,2017-10-21,2,Rap,0.399794077,0.822451317,0.806362379,0.454545455,0.692757449,0.860036051,4
Wonder Girls,Nobody,2009,76,2009-10-29,0,"K-Pop (\xec\xbc\x80\xec\x9d\xb4\xed\x8c\x9d),Korean,Pop",0.164619695,0.902634593,0.727630599,1,0.507299293,0.966069346,4
Jennifer Lopez,Ain't Your Mama,2016,76,2016-05-28,2,Pop,0.048259501,0.73768614,0.661666135,0.727272727,0.440097694,0.832467395,4
Xzibit,X,2001,76,2001-01-02,10,"West Coast,Rap",0.081286164,0.942726231,0.661666135,0.363636364,0.297232621,0.834588061,4
50 Cent,If I Can't,2003,76,2003-10-28,8,"East Coast,Rap",0.249486972,0.892325315,0.611660815,1,0.279124702,0.851553388,4
Bobby Brackins,143,2010,76,2010-08-26,11,Rap,0.011551847,0.824742268,0.739333972,1,0.304189615,0.722192769,4
Troop 41,Do The John Wall,2011,76,2011-02-03,8,Rap,0.257666951,0.626575029,0.924460049,0.636363636,0.199353641,0.573746156,4
Lady Gaga,G.U.Y.,2014,76,2014-04-11,0,"Electronic,Pop",0.01441484,0.576174112,0.918076391,0.454545455,0.378008992,0.569504825,4
Imagine Dragons,Roots,2015,77,2015-09-18,0,"Alternative Dance,Trip-Hop,Pop,Pop-Rock,Alternative,Alternative Rock,Rock",0.722903228,0.600229095,0.884030216,0.636363636,0.672515558,0.594952815,4
Rita Ora,I Will Never Let You Down,2014,77,2014-09-05,6,"Electronic,Electro-Pop,UK,R&;B,Pop",0.412064045,0.733104238,0.79253112,0.363636364,0.489043352,0.804898738,4
Kid Cudi,Mr. Rager,2010,77,2010-11-11,0,"R&;B,Rap",0.397749083,0.639175258,0.712735397,0.636363636,0.328631606,0.579047821,4
Guerilla Black,You're The One,2004,77,2004-12-29,11,Pop,0.502043809,0.844215349,0.546760294,0.545454545,0.318775865,0.84519139,4
The Black Keys,Fever,2014,77,2014-04-11,3,"Adult Alternative,Alternative Rock,Blues Rock,Indie Rock,Rock",0.003862668,0.568155785,0.657410363,0.818181818,0.486144604,0.750821758,4
Amy Winehouse,You Know I'm No Good,2008,77,2008-02-27,13,"Soul Jazz,Soul Pop,Soul,Adult Alternative,Jazz-Funk,Jazz,Funk,Rock,R&;B,UK,Alternative,Blues",0.013494592,0.67812142,0.797850835,0.818181818,0.337148989,0.741278762,4
DJ Luke Nasty,Might Be,2016,78,2016-04-16,10,Rap,0.386501612,0.38373425,0.772316204,0.818181818,0.156156138,0.698865444,4
Sean Paul,She Doesn't Mind,2012,78,2012-04-13,0,"Jamaica,Pop,Dancehall",0.000635666,0.6930126,0.765932546,0.636363636,0.439727641,0.622521472,4
Chris Stapleton,Parachute,2017,78,2017-01-21,5,Country,0.009885177,0.605956472,0.751037344,0.545454545,0.396696662,0.604495812,4
T.I.,24's,2003,78,2003-10-14,15,Rap,0.232104518,0.648339061,0.757421002,0.545454545,0.698795478,0.742339094,4
Daddy Yankee,Like You,2005,78,2005-06-29,7,"R&;B,Pop,Latin Music,Latin Urban,Puerto Rico,Reggaeton,En Espa\xc3\xb1ol,Rap",0.105314851,0.797250859,0.675497393,0.454545455,0.285495778,0.766726752,4
DJ Khaled,I Wish You Would,2012,78,2012-07-20,2,Rap,0.050815744,0.67812142,0.869135014,0.454545455,0.575154651,0.619340473,4
Logic,Confessions Of A Dangerous Mind,2019,78,2019-04-06,0,"Hip-Hop,Boom Bap,DMV,East Coast,Rap",0.393659093,0.793814433,0.744653687,0.636363636,0.575136149,0.638426466,4
Eric Church,Smoke A Little Smoke,2010,78,2010-12-02,20,"Country,Rock",0.021061072,0.75257732,0.622300245,0.909090909,0.297658182,0.640547132,4
Josh Kelley,Amazing,2003,79,2003-10-21,20,Pop,0.013085593,0.495990836,0.846792212,0.818181818,0.297207951,0.844131057,4
Brothers Osborne,It Ain't My Fault,2017,79,2017-09-02,16,Country,0.001694973,0.712485682,0.82444941,0.818181818,0.458242619,0.764606086,4
Justin Moore,You Look Like I Need A Drink,2016,79,2016-09-03,8,Country,0.00286062,0.567010309,0.835088839,1,0.353314132,0.93531969,4
High Valley,She's With Me,2018,79,2018-04-14,8,Country,0.029138801,0.556701031,0.930843707,1,0.38420121,0.798536741,4
Mannie Fresh,Real Big,2004,79,2004-11-03,12,Rap,0.01421034,0.699885452,0.855303756,0.636363636,0.297510161,0.549358499,4
Little Mix,Wings,2013,79,2013-05-24,9,"Dance-Pop,Girl Group,R&;B,Bubblegum Pop,UK,Pop",0.000685768,0.715922108,0.8712629,0.636363636,0.408563023,0.533453504,4
Mariah Carey,Say Somethin',2006,79,2006-05-17,5,"R&;B,Pop",0.122697305,0.807560137,0.78508352,0.363636364,0.365636892,0.857915385,4
Audioslave,Original Fire,2006,79,2006-08-02,2,"Alternative Rock,Post-Grunge,Rock",0.01052935,0.60137457,0.947866794,0.818181818,0.465304461,0.705227441,4
Britney Spears,Outrageous,2004,79,2004-08-25,4,"R&;B,Pop",0.040284022,0.819014891,0.644643047,0.636363636,0.34720826,0.861096384,4
Montgomery Gentry,Daddy Won't Sell The Farm,2000,79,2000-03-21,6,Country,0.011245098,0.681557847,0.714863283,0.636363636,0.43890119,0.709468773,4
U2,Magnificent,2009,79,2009-03-19,0,"Adult Alternative,Ireland,Rock",0.000120327,0.476517755,0.701032025,0.545454545,0.408630866,0.590711483,4
LunchMoney Lewis,Bills,2015,79,2015-05-01,6,"Rap,Pop",0.280161892,0.671248568,0.7350782,0.454545455,0.476646581,0.687201781,4
Common,Go!,2005,79,2005-07-20,6,Rap,0.093556132,0.830469645,0.752101287,0.909090909,0.346862877,0.539815502,4
Angie Stone,Wish I Didn't Miss You,2002,79,2002-04-23,19,"Neo Soul,Soul,R&;B",0.362984174,0.851088202,0.743589744,0.909090909,0.463583715,0.85579472,4
Jennifer Lopez,Dinero,2018,80,2018-06-09,0,"East Coast,Latin Trap,Latin Pop,En Espa\xc3\xb1ol,Pop",0.419221526,0.696449026,0.877646558,0.727272727,0.48748913,0.644788464,4
Beenie Man,King Of The Dancehall,2004,80,2004-10-20,12,"Pop,Reggae,Jamaica,Rap,Dancehall",0.347646714,0.798396334,0.822321524,0.454545455,0.345240812,0.865337716,4
Carl Thomas,Summer Rain,2000,80,2000-10-10,11,"R&;B,Pop",0.099384367,0.634593356,0.607405043,0.545454545,0.847192841,0.794295409,4
Fleetwood Mac,Peacekeeper,2003,80,2003-05-13,11,Rock,0.139057262,0.562428408,0.747845515,0.636363636,0.484090811,0.674477786,4
Big Sean,All Your Fault,2015,80,2015-03-13,0,Rap,0.3149268,0.802978236,0.72443877,0.454545455,0.316870093,0.542996501,4
The 1975,Chocolate,2014,80,2014-03-07,6,"UK,Pop-Rock,Alternative,Alternative Rock,Pop,Rock",0.000549776,0.571592211,0.938291308,1,0.316530878,0.611918142,4
Enrique Iglesias,Loco,2013,80,2013-10-18,4,"Polska,Pop,Bachata,Latin Pop,En Espa\xc3\xb1ol",0.413086542,0.736540664,0.858495585,0.636363636,0.519733069,0.933199024,4
